Tempo: 00:18:31 | Carro chegou no final da pista
                | Carro saiu da pista S1Sul
Tempo: 00:18:31 | Carro chegou no final da pista
                | Carro saiu da pista N1Norte
Tempo: 00:18:32 | Carro chegou no final da pista
Tempo: 00:18:32 | Produz novo carro
                | Carro entrou na pista L1Leste
Tempo: 00:18:33 | Produz novo carro
                | Carro entrou na pista N2sul
Tempo: 00:18:37 | Produz novo carro
                | Carro entrou na pista N1Sul
Tempo: 00:18:39 | Carro chegou no final da pista
Tempo: 00:18:40 | Carro chegou no final da pista
Tempo: 00:18:40 | Carro chegou no final da pista
Tempo: 00:18:40 | Produz novo carro
                | Carro entrou na pista O1Leste
Tempo: 00:18:43 | Produz novo carro
                | Carro entrou na pista S1Norte
Tempo: 00:18:43 | Produz novo carro
                | Carro entrou na pista L1Leste
Tempo: 00:18:46 | Carro chegou no final da pista
                | Carro saiu da pista N2Norte
Tempo: 00:18:46 | Carro chegou no final da pista
                | Carro saiu da pista N2Norte
Tempo: 00:18:46 | Carro chegou no final da pista
                | Carro saiu da pista S2Sul
Tempo: 00:18:46 | Carro chegou no final da pista
                | Carro saiu da pista S2Sul
Tempo: 00:18:46 | Carro chegou no final da pista
                | Carro saiu da pista N2Norte
Tempo: 00:18:46 | Carro chegou no final da pista
                | Carro saiu da pista N2Norte
Tempo: 00:18:46 | Carro chegou no final da pista
                | Carro saiu da pista N2Norte
Tempo: 00:18:46 | Carro chegou no final da pista
                | Carro saiu da pista N2Norte
Tempo: 00:18:46 | Carro chegou no final da pista
                | Carro saiu da pista N2Norte
Tempo: 00:18:46 | Carro chegou no final da pista
                | Carro saiu da pista S2Sul
Tempo: 00:18:46 | Carro chegou no final da pista
                | Carro saiu da pista N2Norte
Tempo: 00:18:46 | Carro chegou no final da pista
                | Carro saiu da pista S2Sul
Tempo: 00:18:46 | Carro chegou no final da pista
                | Carro saiu da pista S2Sul
Tempo: 00:18:48 | Carro chegou no final da pista
Tempo: 00:18:48 | Carro chegou no final da pista
Tempo: 00:18:48 | Carro chegou no final da pista
Tempo: 00:18:49 | Carro chegou no final da pista
                | Carro saiu da pista S1Sul
Tempo: 00:18:49 | Carro chegou no final da pista
                | Carro saiu da pista S1Sul
Tempo: 00:18:49 | Produz novo carro
                | Carro entrou na pista O1Leste
Tempo: 00:18:50 | Carro chegou no final da pista
Tempo: 00:18:52 | Produz novo carro
                | Carro entrou na pista N2sul
Tempo: 00:18:53 | Carro chegou no final da pista
Tempo: 00:18:53 | Produz novo carro
                | Carro entrou na pista L1Leste
Tempo: 00:18:56 | Carro chegou no final da pista
Tempo: 00:18:56 | Carro chegou no final da pista
                | Carro saiu da pista S2Sul
Tempo: 00:18:58 | Carro chegou no final da pista
Tempo: 00:18:58 | Carro chegou no final da pista
Tempo: 00:18:58 | Produz novo carro
                | Carro entrou na pista N1Sul
Tempo: 00:19:00 | Troca de sinal
Tempo: 00:19:00 | Troca de sinal
Tempo: 00:19:00 | Produz novo carro
                | Carro entrou na pista O1Leste
Tempo: 00:19:01 | Tentando mover carro novamente
Tempo: 00:19:01 | Tentando mover carro novamente
Tempo: 00:19:01 | Tentando mover carro novamente
Tempo: 00:19:01 | Tentando mover carro novamente
Tempo: 00:19:01 | Tentando mover carro novamente
Tempo: 00:19:01 | Tentando mover carro novamente
Tempo: 00:19:01 | Tentando mover carro novamente
Tempo: 00:19:01 | Tentando mover carro novamente
Tempo: 00:19:01 | Tentando mover carro novamente
Tempo: 00:19:01 | Tentando mover carro novamente
Tempo: 00:19:01 | Tentando mover carro novamente
Tempo: 00:19:01 | Tentando mover carro novamente
Tempo: 00:19:01 | Tentando mover carro novamente
Tempo: 00:19:01 | Tentando mover carro novamente
Tempo: 00:19:01 | Tentando mover carro novamente
Tempo: 00:19:01 | Tentando mover carro novamente
Tempo: 00:19:01 | Tentando mover carro novamente
Tempo: 00:19:01 | Tentando mover carro novamente
Tempo: 00:19:01 | Tentando mover carro novamente
Tempo: 00:19:01 | Tentando mover carro novamente
Tempo: 00:19:01 | Tentando mover carro novamente
Tempo: 00:19:01 | Tentando mover carro novamente
Tempo: 00:19:01 | Tentando mover carro novamente
Tempo: 00:19:01 | Tentando mover carro novamente
Tempo: 00:19:01 | Tentando mover carro novamente
Tempo: 00:19:01 | Tentando mover carro novamente
Tempo: 00:19:01 | Tentando mover carro novamente
Tempo: 00:19:01 | Tentando mover carro novamente
Tempo: 00:19:01 | Tentando mover carro novamente
Tempo: 00:19:01 | Tentando mover carro novamente
Tempo: 00:19:01 | Tentando mover carro novamente
Tempo: 00:19:01 | Tentando mover carro novamente
Tempo: 00:19:01 | Tentando mover carro novamente
Tempo: 00:19:01 | Tentando mover carro novamente
Tempo: 00:19:01 | Tentando mover carro novamente
Tempo: 00:19:01 | Tentando mover carro novamente
Tempo: 00:19:01 | Tentando mover carro novamente
Tempo: 00:19:01 | Tentando mover carro novamente
Tempo: 00:19:01 | Tentando mover carro novamente
Tempo: 00:19:01 | Produz novo carro
                | Carro entrou na pista L1Leste
Tempo: 00:19:01 | Tentando mover carro novamente
Tempo: 00:19:01 | Tentando mover carro novamente
Tempo: 00:19:06 | Carro chegou no final da pista
Tempo: 00:19:07 | Carro chegou no final da pista
                | Carro saiu da pista S2Sul
Tempo: 00:19:07 | Carro chegou no final da pista
Tempo: 00:19:08 | Produz novo carro
                | Carro entrou na pista O1Leste
Tempo: 00:19:09 | Carro chegou no final da pista
Tempo: 00:19:10 | Produz novo carro
                | Carro entrou na pista L1Leste
Tempo: 00:19:12 | Produz novo carro
                | Carro entrou na pista S1Norte
Tempo: 00:19:13 | Carro chegou no final da pista
Tempo: 00:19:17 | Produz novo carro
                | Carro entrou na pista N2sul
Tempo: 00:19:17 | Produz novo carro
                | Carro entrou na pista O1Leste
Tempo: 00:19:18 | Carro chegou no final da pista
Tempo: 00:19:18 | Carro chegou no final da pista
Tempo: 00:19:18 | Carro chegou no final da pista
                | Carro saiu da pista N1Norte
Tempo: 00:19:19 | Carro chegou no final da pista
Tempo: 00:19:19 | Carro chegou no final da pista
Tempo: 00:19:19 | Carro chegou no final da pista
Tempo: 00:19:19 | Carro chegou no final da pista
Tempo: 00:19:19 | Carro chegou no final da pista
Tempo: 00:19:19 | Carro chegou no final da pista
Tempo: 00:19:19 | Carro chegou no final da pista
Tempo: 00:19:19 | Carro chegou no final da pista
Tempo: 00:19:19 | Carro chegou no final da pista
Tempo: 00:19:20 | Carro chegou no final da pista
Tempo: 00:19:21 | Produz novo carro
                | Carro entrou na pista N1Sul
Tempo: 00:19:22 | Produz novo carro
                | Carro entrou na pista L1Leste
Tempo: 00:19:25 | Carro chegou no final da pista
                | Carro saiu da pista N2Norte
Tempo: 00:19:26 | Produz novo carro
                | Carro entrou na pista S2Norte
Tempo: 00:19:28 | Carro chegou no final da pista
Tempo: 00:19:28 | Produz novo carro
                | Carro entrou na pista O1Leste
Tempo: 00:19:30 | Carro chegou no final da pista
Tempo: 00:19:31 | Carro chegou no final da pista
                | Carro saiu da pista O1Oeste
Tempo: 00:19:31 | Carro chegou no final da pista
Tempo: 00:19:31 | Carro chegou no final da pista
Tempo: 00:19:33 | Carro chegou no final da pista
                | Carro saiu da pista S2Sul
Tempo: 00:19:34 | Produz novo carro
                | Carro entrou na pista L1Leste
Tempo: 00:19:35 | Carro chegou no final da pista
                | Carro saiu da pista O1Oeste
Tempo: 00:19:36 | Produz novo carro
                | Carro entrou na pista N2sul
Tempo: 00:19:36 | Produz novo carro
                | Carro entrou na pista N1Sul
Tempo: 00:19:36 | Produz novo carro
                | Carro entrou na pista O1Leste
Tempo: 00:19:37 | Carro chegou no final da pista
Tempo: 00:19:38 | Carro chegou no final da pista
Tempo: 00:19:41 | Carro chegou no final da pista
Tempo: 00:19:42 | Carro chegou no final da pista
Tempo: 00:19:43 | Carro chegou no final da pista
                | Carro saiu da pista N2Norte
Tempo: 00:19:44 | Produz novo carro
                | Carro entrou na pista L1Leste
Tempo: 00:19:44 | Produz novo carro
                | Carro entrou na pista O1Leste
Tempo: 00:19:45 | Produz novo carro
                | Carro entrou na pista S1Norte
Tempo: 00:19:48 | Carro chegou no final da pista
Tempo: 00:19:49 | Carro chegou no final da pista
                | Carro saiu da pista O1Oeste
Tempo: 00:19:49 | Carro chegou no final da pista
                | Carro saiu da pista O1Oeste
Tempo: 00:19:49 | Carro chegou no final da pista
                | Carro saiu da pista L1Leste
Tempo: 00:19:49 | Carro chegou no final da pista
Tempo: 00:19:51 | Carro chegou no final da pista
Tempo: 00:19:51 | Produz novo carro
                | Carro entrou na pista N2sul
Tempo: 00:19:53 | Produz novo carro
                | Carro entrou na pista L1Leste
Tempo: 00:19:53 | Produz novo carro
                | Carro entrou na pista O1Leste
Tempo: 00:19:57 | Produz novo carro
                | Carro entrou na pista N1Sul
Tempo: 00:19:58 | Carro chegou no final da pista
Tempo: 00:19:59 | Carro chegou no final da pista
Tempo: 00:20:00 | Troca de sinal
Tempo: 00:20:00 | Troca de sinal
Tempo: 00:20:00 | Carro chegou no final da pista
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Produz novo carro
                | Carro entrou na pista L1Leste
Tempo: 00:20:01 | Produz novo carro
                | Carro entrou na pista O1Leste
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:01 | Tentando mover carro novamente
Tempo: 00:20:02 | Carro chegou no final da pista
Tempo: 00:20:06 | Carro chegou no final da pista
Tempo: 00:20:08 | Produz novo carro
                | Carro entrou na pista N2sul
Tempo: 00:20:10 | Carro chegou no final da pista
Tempo: 00:20:10 | Carro chegou no final da pista
Tempo: 00:20:10 | Produz novo carro
                | Carro entrou na pista L1Leste
Tempo: 00:20:10 | Produz novo carro
                | Carro entrou na pista O1Leste
Tempo: 00:20:11 | Carro chegou no final da pista
Tempo: 00:20:15 | Carro chegou no final da pista
Tempo: 00:20:18 | Produz novo carro
                | Carro entrou na pista S1Norte
Tempo: 00:20:18 | Produz novo carro
                | Carro entrou na pista O1Leste
Tempo: 00:20:19 | Carro chegou no final da pista
Tempo: 00:20:19 | Carro chegou no final da pista
Tempo: 00:20:19 | Carro chegou no final da pista
Tempo: 00:20:19 | Carro chegou no final da pista
Tempo: 00:20:19 | Carro chegou no final da pista
Tempo: 00:20:19 | Carro chegou no final da pista
Tempo: 00:20:19 | Carro chegou no final da pista
Tempo: 00:20:19 | Carro chegou no final da pista
Tempo: 00:20:19 | Carro chegou no final da pista
Tempo: 00:20:19 | Carro chegou no final da pista
Tempo: 00:20:19 | Carro chegou no final da pista
Tempo: 00:20:19 | Carro chegou no final da pista
Tempo: 00:20:19 | Carro chegou no final da pista
Tempo: 00:20:19 | Carro chegou no final da pista
Tempo: 00:20:19 | Carro chegou no final da pista
Tempo: 00:20:19 | Carro chegou no final da pista
Tempo: 00:20:19 | Carro chegou no final da pista
Tempo: 00:20:21 | Carro chegou no final da pista
Tempo: 00:20:21 | Produz novo carro
                | Carro entrou na pista N1Sul
Tempo: 00:20:22 | Carro chegou no final da pista
Tempo: 00:20:22 | Produz novo carro
                | Carro entrou na pista L1Leste
Tempo: 00:20:26 | Produz novo carro
                | Carro entrou na pista O1Leste
Tempo: 00:20:27 | Carro chegou no final da pista
Tempo: 00:20:27 | Produz novo carro
                | Carro entrou na pista N2sul
Tempo: 00:20:28 | Carro chegou no final da pista
Tempo: 00:20:30 | Carro chegou no final da pista
Tempo: 00:20:30 | Produz novo carro
                | Carro entrou na pista S2Norte
Tempo: 00:20:31 | Carro chegou no final da pista
                | Carro saiu da pista S1Sul
Tempo: 00:20:31 | Carro chegou no final da pista
                | Carro saiu da pista S1Sul
Tempo: 00:20:31 | Produz novo carro
                | Carro entrou na pista L1Leste
Tempo: 00:20:32 | Carro chegou no final da pista
Tempo: 00:20:36 | Carro chegou no final da pista
Tempo: 00:20:37 | Carro chegou no final da pista
Tempo: 00:20:38 | Carro chegou no final da pista
Tempo: 00:20:38 | Produz novo carro
                | Carro entrou na pista O1Leste
Tempo: 00:20:41 | Carro chegou no final da pista
Tempo: 00:20:42 | Produz novo carro
                | Carro entrou na pista N2sul
Tempo: 00:20:43 | Produz novo carro
                | Carro entrou na pista L1Leste
Tempo: 00:20:44 | Produz novo carro
                | Carro entrou na pista N1Sul
Tempo: 00:20:46 | Carro chegou no final da pista
                | Carro saiu da pista N2Norte
Tempo: 00:20:46 | Carro chegou no final da pista
                | Carro saiu da pista S2Sul
Tempo: 00:20:46 | Carro chegou no final da pista
                | Carro saiu da pista S2Sul
Tempo: 00:20:46 | Carro chegou no final da pista
                | Carro saiu da pista N2Norte
Tempo: 00:20:46 | Carro chegou no final da pista
                | Carro saiu da pista N2Norte
Tempo: 00:20:46 | Carro chegou no final da pista
                | Carro saiu da pista S2Sul
Tempo: 00:20:46 | Carro chegou no final da pista
                | Carro saiu da pista N2Norte
Tempo: 00:20:46 | Carro chegou no final da pista
                | Carro saiu da pista N2Norte
Tempo: 00:20:46 | Carro chegou no final da pista
                | Carro saiu da pista S2Sul
Tempo: 00:20:46 | Carro chegou no final da pista
                | Carro saiu da pista S2Sul
Tempo: 00:20:46 | Carro chegou no final da pista
                | Carro saiu da pista N2Norte
Tempo: 00:20:47 | Carro chegou no final da pista
Tempo: 00:20:48 | Carro chegou no final da pista
Tempo: 00:20:49 | Carro chegou no final da pista
                | Carro saiu da pista L1Leste
Tempo: 00:20:49 | Carro chegou no final da pista
                | Carro saiu da pista L1Leste
Tempo: 00:20:49 | Carro chegou no final da pista
                | Carro saiu da pista L1Leste
Tempo: 00:20:49 | Carro chegou no final da pista
                | Carro saiu da pista L1Leste
Tempo: 00:20:49 | Carro chegou no final da pista
                | Carro saiu da pista L1Leste
Tempo: 00:20:49 | Carro chegou no final da pista
                | Carro saiu da pista L1Leste
Tempo: 00:20:49 | Carro chegou no final da pista
                | Carro saiu da pista L1Leste
Tempo: 00:20:49 | Carro chegou no final da pista
                | Carro saiu da pista L1Leste
Tempo: 00:20:49 | Carro chegou no final da pista
                | Carro saiu da pista L1Leste
Tempo: 00:20:49 | Carro chegou no final da pista
Tempo: 00:20:50 | Produz novo carro
                | Carro entrou na pista O1Leste
Tempo: 00:20:51 | Carro chegou no final da pista
Tempo: 00:20:52 | Produz novo carro
                | Carro entrou na pista L1Leste
Tempo: 00:20:53 | Carro chegou no final da pista
Tempo: 00:20:55 | Produz novo carro
                | Carro entrou na pista S1Norte
Tempo: 00:20:56 | Carro chegou no final da pista
Tempo: 00:20:58 | Carro chegou no final da pista
Tempo: 00:20:58 | Carro chegou no final da pista
Tempo: 00:21:00 | Troca de sinal
Tempo: 00:21:00 | Troca de sinal
Tempo: 00:21:00 | Carro chegou no final da pista
                | Carro saiu da pista N1Norte
Tempo: 00:21:01 | Tentando mover carro novamente
Tempo: 00:21:01 | Tentando mover carro novamente
Tempo: 00:21:01 | Tentando mover carro novamente
Tempo: 00:21:01 | Tentando mover carro novamente
Tempo: 00:21:01 | Tentando mover carro novamente
Tempo: 00:21:01 | Tentando mover carro novamente
Tempo: 00:21:01 | Tentando mover carro novamente
Tempo: 00:21:01 | Tentando mover carro novamente
Tempo: 00:21:01 | Tentando mover carro novamente
Tempo: 00:21:01 | Tentando mover carro novamente
Tempo: 00:21:01 | Tentando mover carro novamente
Tempo: 00:21:01 | Tentando mover carro novamente
Tempo: 00:21:01 | Tentando mover carro novamente
Tempo: 00:21:01 | Tentando mover carro novamente
Tempo: 00:21:01 | Tentando mover carro novamente
Tempo: 00:21:01 | Tentando mover carro novamente
Tempo: 00:21:01 | Tentando mover carro novamente
Tempo: 00:21:01 | Tentando mover carro novamente
Tempo: 00:21:01 | Tentando mover carro novamente
Tempo: 00:21:01 | Tentando mover carro novamente
Tempo: 00:21:01 | Tentando mover carro novamente
Tempo: 00:21:01 | Tentando mover carro novamente
Tempo: 00:21:01 | Tentando mover carro novamente
Tempo: 00:21:01 | Tentando mover carro novamente
Tempo: 00:21:01 | Tentando mover carro novamente
Tempo: 00:21:01 | Tentando mover carro novamente
Tempo: 00:21:01 | Tentando mover carro novamente
Tempo: 00:21:01 | Tentando mover carro novamente
Tempo: 00:21:01 | Tentando mover carro novamente
Tempo: 00:21:01 | Tentando mover carro novamente
Tempo: 00:21:01 | Tentando mover carro novamente
Tempo: 00:21:01 | Tentando mover carro novamente
Tempo: 00:21:01 | Tentando mover carro novamente
Tempo: 00:21:01 | Tentando mover carro novamente
Tempo: 00:21:01 | Tentando mover carro novamente
Tempo: 00:21:01 | Tentando mover carro novamente
Tempo: 00:21:01 | Tentando mover carro novamente
Tempo: 00:21:02 | Produz novo carro
                | Carro entrou na pista O1Leste
Tempo: 00:21:03 | Produz novo carro
                | Carro entrou na pista L1Leste
Tempo: 00:21:04 | Carro chegou no final da pista
                | Carro saiu da pista N2Norte
Tempo: 00:21:04 | Carro chegou no final da pista
                | Carro saiu da pista N2Norte
Tempo: 00:21:04 | Carro chegou no final da pista
                | Carro saiu da pista S2Sul
Tempo: 00:21:04 | Carro chegou no final da pista
                | Carro saiu da pista N2Norte
Tempo: 00:21:05 | Produz novo carro
                | Carro entrou na pista N2sul
Tempo: 00:21:05 | Produz novo carro
                | Carro entrou na pista N1Sul
Tempo: 00:21:05 | Carro chegou no final da pista
Tempo: 00:21:06 | Carro chegou no final da pista
Tempo: 00:21:07 | Carro chegou no final da pista
                | Carro saiu da pista L1Leste
Tempo: 00:21:07 | Carro chegou no final da pista
                | Carro saiu da pista L1Leste
Tempo: 00:21:07 | Carro chegou no final da pista
                | Carro saiu da pista L1Leste
Tempo: 00:21:07 | Carro chegou no final da pista
                | Carro saiu da pista L1Leste
Tempo: 00:21:07 | Carro chegou no final da pista
                | Carro saiu da pista L1Leste
Tempo: 00:21:07 | Carro chegou no final da pista
                | Carro saiu da pista L1Leste
Tempo: 00:21:07 | Carro chegou no final da pista
                | Carro saiu da pista L1Leste
Tempo: 00:21:07 | Carro chegou no final da pista
                | Carro saiu da pista L1Leste
Tempo: 00:21:07 | Carro chegou no final da pista
                | Carro saiu da pista L1Leste
Tempo: 00:21:07 | Carro chegou no final da pista
                | Carro saiu da pista L1Leste
Tempo: 00:21:07 | Carro chegou no final da pista
                | Carro saiu da pista L1Leste
Tempo: 00:21:07 | Carro chegou no final da pista
                | Carro saiu da pista L1Leste
Tempo: 00:21:10 | Carro chegou no final da pista
Tempo: 00:21:12 | Carro chegou no final da pista
Tempo: 00:21:13 | Carro chegou no final da pista
                | Carro saiu da pista N2Norte
Tempo: 00:21:14 | Carro chegou no final da pista
Tempo: 00:21:14 | Carro chegou no final da pista
Tempo: 00:21:14 | Produz novo carro
                | Carro entrou na pista O1Leste
Tempo: 00:21:14 | Produz novo carro
                | Carro entrou na pista L1Leste
Tempo: 00:21:15 | Carro chegou no final da pista
Tempo: 00:21:16 | Carro chegou no final da pista
Tempo: 00:21:18 | Produz novo carro
                | Carro entrou na pista S1Norte
Tempo: 00:21:19 | Carro chegou no final da pista
Tempo: 00:21:19 | Carro chegou no final da pista
Tempo: 00:21:19 | Carro chegou no final da pista
Tempo: 00:21:19 | Carro chegou no final da pista
Tempo: 00:21:19 | Carro chegou no final da pista
Tempo: 00:21:19 | Carro chegou no final da pista
Tempo: 00:21:19 | Carro chegou no final da pista
Tempo: 00:21:19 | Carro chegou no final da pista
Tempo: 00:21:19 | Carro chegou no final da pista
Tempo: 00:21:19 | Carro chegou no final da pista
Tempo: 00:21:19 | Carro chegou no final da pista
Tempo: 00:21:19 | Carro chegou no final da pista
Tempo: 00:21:22 | Produz novo carro
                | Carro entrou na pista N2sul
Tempo: 00:21:22 | Produz novo carro
                | Carro entrou na pista L1Leste
Tempo: 00:21:23 | Carro chegou no final da pista
Tempo: 00:21:25 | Produz novo carro
                | Carro entrou na pista S2Norte
Tempo: 00:21:25 | Carro chegou no final da pista
                | Carro saiu da pista L1Leste
Tempo: 00:21:25 | Carro chegou no final da pista
Tempo: 00:21:25 | Produz novo carro
                | Carro entrou na pista O1Leste
Tempo: 00:21:27 | Carro chegou no final da pista
Tempo: 00:21:28 | Produz novo carro
                | Carro entrou na pista N1Sul
Tempo: 00:21:30 | Carro chegou no final da pista
Tempo: 00:21:31 | Carro chegou no final da pista
Tempo: 00:21:31 | Carro chegou no final da pista
Tempo: 00:21:31 | Carro chegou no final da pista
                | Carro saiu da pista S1Sul
Tempo: 00:21:31 | Produz novo carro
                | Carro entrou na pista L1Leste
Tempo: 00:21:32 | Carro chegou no final da pista
Tempo: 00:21:33 | Produz novo carro
                | Carro entrou na pista O1Leste
Tempo: 00:21:35 | Carro chegou no final da pista
Tempo: 00:21:40 | Carro chegou no final da pista
Tempo: 00:21:40 | Carro chegou no final da pista
Tempo: 00:21:42 | Produz novo carro
                | Carro entrou na pista L1Leste
Tempo: 00:21:44 | Carro chegou no final da pista
                | Carro saiu da pista L1Leste
Tempo: 00:21:44 | Produz novo carro
                | Carro entrou na pista O1Leste
Tempo: 00:21:46 | Carro chegou no final da pista
                | Carro saiu da pista S2Sul
Tempo: 00:21:46 | Carro chegou no final da pista
                | Carro saiu da pista S2Sul
Tempo: 00:21:46 | Carro chegou no final da pista
                | Carro saiu da pista S2Sul
Tempo: 00:21:46 | Produz novo carro
                | Carro entrou na pista N1Sul
Tempo: 00:21:47 | Produz novo carro
                | Carro entrou na pista N2sul
Tempo: 00:21:48 | Carro chegou no final da pista
Tempo: 00:21:48 | Carro chegou no final da pista
Tempo: 00:21:49 | Carro chegou no final da pista
                | Carro saiu da pista L1Leste
Tempo: 00:21:49 | Carro chegou no final da pista
                | Carro saiu da pista L1Leste
Tempo: 00:21:50 | Carro chegou no final da pista
Tempo: 00:21:50 | Produz novo carro
                | Carro entrou na pista L1Leste
Tempo: 00:21:51 | Carro chegou no final da pista
Tempo: 00:21:52 | Produz novo carro
                | Carro entrou na pista O1Leste
Tempo: 00:21:53 | Produz novo carro
                | Carro entrou na pista S1Norte
Tempo: 00:21:56 | Carro chegou no final da pista
Tempo: 00:21:58 | Carro chegou no final da pista
Tempo: 00:22:00 | Troca de sinal
Tempo: 00:22:00 | Troca de sinal
Tempo: 00:22:00 | Produz novo carro
                | Carro entrou na pista O1Leste
Tempo: 00:22:01 | Tentando mover carro novamente
Tempo: 00:22:01 | Tentando mover carro novamente
Tempo: 00:22:01 | Tentando mover carro novamente
Tempo: 00:22:01 | Tentando mover carro novamente
Tempo: 00:22:01 | Tentando mover carro novamente
Tempo: 00:22:01 | Tentando mover carro novamente
Tempo: 00:22:01 | Tentando mover carro novamente
Tempo: 00:22:01 | Tentando mover carro novamente
Tempo: 00:22:01 | Tentando mover carro novamente
Tempo: 00:22:01 | Tentando mover carro novamente
Tempo: 00:22:01 | Tentando mover carro novamente
Tempo: 00:22:01 | Tentando mover carro novamente
Tempo: 00:22:01 | Tentando mover carro novamente
Tempo: 00:22:01 | Tentando mover carro novamente
Tempo: 00:22:01 | Tentando mover carro novamente
Tempo: 00:22:01 | Tentando mover carro novamente
Tempo: 00:22:01 | Tentando mover carro novamente
Tempo: 00:22:01 | Tentando mover carro novamente
Tempo: 00:22:01 | Tentando mover carro novamente
Tempo: 00:22:01 | Tentando mover carro novamente
Tempo: 00:22:01 | Tentando mover carro novamente
Tempo: 00:22:01 | Tentando mover carro novamente
Tempo: 00:22:01 | Tentando mover carro novamente
Tempo: 00:22:01 | Tentando mover carro novamente
Tempo: 00:22:01 | Tentando mover carro novamente
Tempo: 00:22:01 | Tentando mover carro novamente
Tempo: 00:22:01 | Tentando mover carro novamente
Tempo: 00:22:01 | Tentando mover carro novamente
Tempo: 00:22:01 | Tentando mover carro novamente
Tempo: 00:22:01 | Tentando mover carro novamente
Tempo: 00:22:01 | Tentando mover carro novamente
Tempo: 00:22:01 | Tentando mover carro novamente
Tempo: 00:22:01 | Tentando mover carro novamente
Tempo: 00:22:01 | Tentando mover carro novamente
Tempo: 00:22:01 | Tentando mover carro novamente
Tempo: 00:22:01 | Tentando mover carro novamente
Tempo: 00:22:01 | Tentando mover carro novamente
Tempo: 00:22:01 | Tentando mover carro novamente
Tempo: 00:22:01 | Tentando mover carro novamente
Tempo: 00:22:01 | Tentando mover carro novamente
Tempo: 00:22:01 | Tentando mover carro novamente
Tempo: 00:22:01 | Tentando mover carro novamente
Tempo: 00:22:01 | Tentando mover carro novamente
Tempo: 00:22:01 | Tentando mover carro novamente
Tempo: 00:22:01 | Tentando mover carro novamente
Tempo: 00:22:01 | Tentando mover carro novamente
Tempo: 00:22:01 | Tentando mover carro novamente
Tempo: 00:22:01 | Tentando mover carro novamente
Tempo: 00:22:01 | Tentando mover carro novamente
Tempo: 00:22:02 | Carro chegou no final da pista
Tempo: 00:22:02 | Produz novo carro
                | Carro entrou na pista L1Leste
Tempo: 00:22:04 | Produz novo carro
                | Carro entrou na pista N1Sul
Tempo: 00:22:05 | Carro chegou no final da pista
                | Carro saiu da pista S1Sul
Tempo: 00:22:07 | Carro chegou no final da pista
Tempo: 00:22:07 | Produz novo carro
                | Carro entrou na pista N2sul
Tempo: 00:22:08 | Carro chegou no final da pista
